1.8833	3.4856e-11
1.9	1.382e-11
1.9167	4.0433e-11
1.9333	1.4701e-11
1.95	4.0359e-11
1.9667	1.7611e-11
1.9833	3.9172e-11
2	1.8684e-11
2.0167	3.9787e-11
2.0333	1.6705e-11
2.05	4.2842e-11
2.0667	1.1566e-11
2.0833	4.6441e-11
2.1	5.8122e-12
2.1167	4.5134e-11
2.1333	6.7892e-12
2.15	3.3411e-11
2.1667	2.2112e-11
2.1833	2.3537e-11
2.2	4.5628e-11
2.2167	2.5437e-12
2.2333	4.8955e-11
2.25	7.2564e-12
2.2667	2.5768e-11
2.2833	4.4631e-11
2.3	-1.3554e-12
2.3167	4.8608e-11
2.3333	1.3911e-11
2.35	1.8527e-11
2.3667	5.789e-11
2.3833	-6.0094e-12
2.4	2.6349e-11
2.4167	5.0006e-11
2.4333	-1.0923e-11
2.45	3.6595e-11
2.4667	4.0053e-11
2.4833	-1.0395e-11
2.5	4.3412e-11
2.5167	3.5595e-11
2.5333	-1.1516e-11
2.55	4.3689e-11
2.5667	3.881e-11
2.5833	-1.5966e-11
2.6	3.6941e-11
2.6167	4.9294e-11
2.6333	-2.0398e-11
2.65	2.5196e-11
2.6667	6.2748e-11
2.6833	-1.646e-11
2.7	1.7636e-11
2.7167	6.8038e-11
2.7333	4.8725e-12
2.75	-7.1783e-12
2.7667	5.0903e-11
2.7833	4.1297e-11
2.8	-2.5931e-11
2.8167	2.0668e-11
2.8333	6.7912e-11
2.85	-6.6596e-12
2.8667	-5.1248e-12
2.8833	5.0733e-11
2.9	4.2952e-11
2.9167	-2.7791e-11
2.9333	1.6868e-11
2.95	6.6185e-11
2.9667	1.0115e-11
2.9833	-2.2514e-11
3	2.6397e-11
3.0167	6.0632e-11
3.0333	-1.2369e-11
3.05	-8.2707e-12
3.0667	4.0721e-11
3.0833	4.7178e-11
3.1	-2.299e-11
3.1167	2.8919e-12
3.1333	4.7807e-11
3.15	3.4301e-11
3.1667	-2.6036e-11
3.1833	8.0824e-12
3.2	4.8546e-11
3.2167	2.4862e-11
3.2333	-2.5475e-11
3.25	9.1127e-12
3.2667	4.5503e-11
3.2833	1.8803e-11
3.3	-2.3482e-11
3.3167	8.2743e-12
3.3333	4.0428e-11
3.35	1.5055e-11
3.3667	-2.0918e-11
3.3833	6.8319e-12
3.4	3.4305e-11
3.4167	1.2413e-11
3.4333	-1.8023e-11
3.45	5.2616e-12
3.4667	2.775e-11
3.4833	9.9352e-12
3.5	-1.4918e-11
3.5167	3.7392e-12
3.5333	2.1213e-11
3.55	7.1214e-12
3.5667	-1.1747e-11
3.5833	2.3306e-12
3.6	1.5005e-11
3.6167	3.9755e-12
3.6333	-8.6526e-12
3.65	9.9121e-13
3.6667	9.2193e-12
3.6833	9.7522e-13
3.7	-5.7554e-12
3.7167	-1.4211e-14
3.7333	3.8849e-12
3.75	-1.0854e-12
3.7667	-3.3911e-12
3.7833	-1.2754e-12
3.8	-5.4712e-13
3.8167	-1.5046e-12
3.8333	-2.462e-12
3.85	-3.8298e-12
3.8667	-2.7427e-12
3.8833	-7.9758e-13
3.9	-3.3697e-12
3.9167	-6.6862e-12
3.9333	-1.4744e-12
3.95	-2.0464e-12
3.9667	-7.0948e-12
3.9833	-5.3948e-12
4	-1.1369e-13
4.0167	-5.2616e-12
4.0333	-8.658e-12
4.05	-4.1211e-13
4.0667	-4.9951e-12
4.0833	-9.9316e-12
4.1	-1.5721e-12
4.1167	-4.9329e-12
4.1333	-1.0139e-11
4.15	-2.1334e-12
4.1667	-5.4516e-12
4.1833	-9.8481e-12
4.2	-2.0108e-12
4.2167	-6.1107e-12
4.2333	-8.4324e-12
4.25	-2.6024e-12
4.2667	-8.4359e-12
4.2833	-5.2278e-12
4.3	-5.5369e-12
4.3167	-9.2335e-12
4.3333	-3.2365e-12
4.35	-8.1037e-12
4.3667	-5.2154e-12
4.3833	-6.3292e-12
4.4	-7.9439e-12
4.4167	-4.8495e-12
4.4333	-8.8942e-12
4.45	-4.2224e-12
4.4667	-8.4395e-12
4.4833	-4.615e-12
4.5	-7.7236e-12
4.5167	-5.1763e-12
4.5333	-7.3328e-12
4.55	-5.4765e-12
4.5667	-7.3079e-12
4.5833	-5.473e-12
4.6	-7.5673e-12
4.6167	-5.3486e-12
4.6333	-7.8977e-12
4.65	-5.5138e-12
4.6667	-7.784e-12
4.6833	-6.3434e-12
4.7	-6.7981e-12
4.7167	-6.9971e-12
4.7333	-5.8709e-12
4.75	-7.5016e-12
4.7667	-6.6827e-12
4.7833	-6.267e-12
4.8	-7.3506e-12
4.8167	-6.7413e-12
4.8333	-6.2901e-12
4.85	-6.9935e-12
4.8667	-7.0433e-12
4.8833	-6.7431e-12
4.9	-6.505e-12
4.9167	-6.6063e-12
4.9333	-6.7821e-12
4.95	-6.8638e-12
4.9667	-6.8709e-12
4.9833	-6.8425e-12
5	-6.7892e-12
5.0167	-6.7342e-12
5.0333	-6.7555e-12
5.05	-6.8034e-12
5.0667	-6.7661e-12
5.0833	-6.7928e-12
5.1	-6.7804e-12
5.1167	-6.7821e-12
5.1333	-6.7786e-12
5.15	-6.775e-12
5.1667	-6.775e-12
5.1833	-6.7732e-12
5.2	-6.7679e-12
5.2167	-6.7644e-12
5.2333	-6.7555e-12
5.25	-6.7537e-12
5.2667	-6.7573e-12
5.2833	-6.7537e-12
5.3	-6.7537e-12
5.3167	-6.7519e-12
5.3333	-6.7519e-12
5.35	-6.7484e-12
5.3667	-6.7519e-12
5.3833	-6.7502e-12
5.4	-6.7484e-12
5.4167	-6.7484e-12
5.4333	-6.7573e-12
5.45	-6.7644e-12
5.4667	-6.7644e-12
5.4833	-6.7555e-12
5.5	-6.7288e-12
5.5167	-6.7963e-12
5.5333	-6.704e-12
5.55	-6.8283e-12
5.5667	-6.6862e-12
5.5833	-6.7306e-12
5.6	-6.8976e-12
5.6167	-6.8709e-12
5.6333	-6.6116e-12
5.65	-6.4357e-12
5.6667	-6.4091e-12
5.6833	-6.4375e-12
5.7	-6.4162e-12
5.7167	-6.2865e-12
5.7333	-6.0076e-12
5.75	-5.695e-12
5.7667	-5.7376e-12
5.7833	-6.6755e-12
5.8	-8.3311e-12
5.8167	-8.7628e-12
5.8333	-6.839e-12
5.85	-4.3237e-12
5.8667	-4.6931e-12
5.8833	-1.058e-11
5.9	-8.6153e-12
5.9167	-2.6823e-12
5.9333	-4.7482e-12
5.95	-1.4698e-11
5.9667	-5.6577e-12
5.9833	7.3186e-13
6	-1.8904e-11
6.0167	-5.5707e-12
6.0333	2.6503e-12
6.05	-2.4318e-11
6.0667	3.0553e-12
6.0833	-8.4484e-12
6.1	-1.7703e-11
6.1167	2.0421e-11
6.1333	-3.8751e-11
6.15	3.0003e-12
6.1667	-7.8728e-12
6.1833	-2.019e-11
6.2	3.6326e-11
6.2167	-6.2407e-11
6.2333	4.1712e-11
6.25	-6.2421e-11
6.2667	4.4942e-12
6.2833	-1.2758e-11
6.3	-2.041e-11
6.3167	5.6339e-11
6.3333	-8.5965e-11
6.35	1.0446e-10
6.3667	-1.4125e-10
6.3833	9.7899e-11
6.4	-1.3662e-10
6.4167	3.2207e-11
6.4333	-5.5245e-11
6.45	-1.8346e-11
6.4667	8.1641e-11
6.4833	-1.3052e-10
6.5	2.0015e-10
6.5167	-2.6008e-10
6.5333	1.8048e-10
6.55	-2.1606e-10
6.5667	-1.5277e-13
6.5833	5.8034e-11
6.6	-1.8323e-10
6.6167	2.9269e-10
6.6333	-3.5383e-10
6.65	5.2186e-11
6.6667	6.6724e-11
6.6833	-2.973e-10
6.7	2.8393e-10
6.7167	-1.7574e-10
6.7333	-1.9139e-10
6.75	3.2146e-10
6.7667	-1.4119e-10
6.7833	-3.28e-10
6.8	1.3417e-10
6.8167	2.4485e-10
6.8333	-3.4285e-10
6.85	-3.01e-10
6.8667	-1.3152e-11
6.8833	2.7243e-10
6.9	2.304e-10
6.9167	3.5065e-12
6.9333	-1.7008e-10
6.95	-2.3704e-10
6.9667	-2.2484e-10
6.9833	-1.4309e-10
7	1.2831e-11
7.0167	1.3759e-10
7.0333	-1.3024e-11
7.05	-1.8665e-10
7.0667	3.3907e-11
7.0833	-9.3639e-11
7.1	2.332e-11
7.1167	-6.678e-11
7.1333	-1.1578e-10
7.15	-1.0327e-10
7.1667	-9.4218e-11
7.1833	-1.0461e-10
7.2	-1.2116e-10
7.2167	-9.2641e-11
7.2333	8.8463e-13
7.25	-2.8887e-11
7.2667	-1.2724e-10
7.2833	1.4886e-11
7.3	-1.1361e-10
7.3167	-6.4084e-11
7.3333	-4.9013e-11
7.35	-8.3183e-11
7.3667	-2.6215e-11
7.3833	-3.666e-11
7.4	-4.3503e-11
7.4167	-4.5368e-11
7.4333	-4.6896e-11
7.45	-4.6704e-11
7.4667	-4.6647e-11
7.4833	-4.6604e-11
7.5	-4.6661e-11
7.5167	-4.6576e-11
7.5333	-4.669e-11
7.55	-4.664e-11
7.5667	-4.7393e-11
7.5833	-5.1735e-11
7.6	-5.3589e-11
7.6167	-6.9818e-11
7.6333	9.7323e-11
7.65	-1.0255e-10
7.6667	1.6324e-10
7.6833	-1.2468e-10
7.7	-1.0235e-10
7.7167	-7.9524e-11
7.7333	-1.9881e-11
7.75	-2.4102e-11
7.7667	-1.863e-11
7.7833	-1.814e-11
7.8	-1.8275e-11
7.8167	-1.7586e-11
7.8333	-1.8389e-11
7.85	-1.5476e-11
7.8667	-2.2993e-11
7.8833	-2.1764e-11
7.9	-2.0499e-11
7.9167	-9.1731e-12
7.9333	-6.2883e-12
7.95	-2.2595e-12
7.9667	5.3696e-11
7.9833	5.8435e-11
8	-2.2261e-11
8.0167	9.5895e-11
8.0333	2.4902e-10
8.05	1.0409e-11
8.0667	-1.3655e-10
8.0833	-3.6628e-12
8.1	7.3246e-11
8.1167	4.1197e-11
8.1333	-1.4492e-11
8.15	2.122e-11
8.1667	7.8373e-12
8.1833	9.1056e-12
8.2	9.5106e-12
8.2167	9.468e-12
8.2333	9.4929e-12
8.25	9.5071e-12
8.2667	9.5213e-12
8.2833	9.5106e-12
8.3	9.6421e-12
8.3167	9.5852e-12
8.3333	9.4893e-12
8.35	9.5568e-12
8.3667	9.5319e-12
8.3833	9.5319e-12
8.4	9.6385e-12
8.4167	9.6207e-12
8.4333	9.6421e-12
8.45	9.6829e-12
8.4667	9.6101e-12
8.4833	9.7753e-12
8.5	9.5675e-12
8.5167	9.5959e-12
8.5333	9.5888e-12
8.55	9.063e-12
8.5667	8.7965e-12
8.5833	9.9512e-12
8.6	9.6723e-12
8.6167	1.1269e-11
8.6333	8.5674e-12
8.65	7.3364e-12
8.6667	7.2333e-12
8.6833	9.5124e-12
8.7	1.3744e-11
8.7167	9.6971e-12
8.7333	5.9686e-12
8.75	1.4204e-11
8.7667	4.0501e-12
8.7833	1.3522e-11
8.8	7.8622e-12
8.8167	6.7981e-12
8.8333	1.6222e-11
8.85	1.145e-11
8.8667	1.4033e-12
8.8833	6.3238e-12
8.9	1.1145e-11
8.9167	1.7478e-11
8.9333	1.9005e-11
8.95	1.6703e-11
8.9667	1.3591e-11
8.9833	1.134e-11
9	1.0472e-11
9.0167	1.1058e-11
9.0333	1.3022e-11
9.05	1.5991e-11
9.0667	1.8975e-11
9.0833	2.0149e-11
9.1	1.7513e-11
9.1167	1.16e-11
9.1333	8.2157e-12
9.15	6.1817e-13
9.1667	-9.7344e-13
9.1833	7.617e-12
9.2	1.7909e-11
9.2167	1.7298e-11
9.2333	9.6243e-12
9.25	9.4857e-13
9.2667	2.0961e-12
9.2833	1.4701e-11
9.3	1.6881e-11
9.3167	9.285e-12
9.3333	4.7962e-13
9.35	7.2991e-12
9.3667	1.7048e-11
9.3833	1.0584e-11
9.4	3.169e-12
9.4167	5.1958e-12
9.4333	1.5939e-11
9.45	1.0726e-11
9.4667	2.6361e-12
9.4833	7.9226e-12
9.5	1.6456e-11
9.5167	7.5531e-12
9.5333	2.9274e-12
9.55	1.752e-11
9.5667	8.3453e-12
9.5833	2.6397e-12
9.6	1.8364e-11
9.6167	3.805e-12
9.6333	9.6119e-12
9.65	1.2609e-11
9.6667	-2.3466e-12
9.6833	2.0714e-11
9.7	4.8139e-13
9.7167	1.6538e-11
9.7333	7.855e-12
9.75	8.2743e-12
9.7667	9.7824e-12
9.7833	2.0854e-12
9.8	1.2498e-11
9.8167	-8.864e-13
9.8333	1.3273e-11
9.85	-6.4482e-13
9.8667	1.1212e-11
9.8833	3.757e-12
9.9	8.4803e-12
9.9167	1.3488e-11
9.9333	2.3608e-12
9.95	2.6111e-11
9.9667	-1.1322e-11
9.9833	3.0864e-11
10	-1.4825e-11
10.017	1.5774e-11
10.033	6.3132e-12
10.05	7.4429e-13
10.067	3.3571e-11
10.083	-2.0844e-11
10.1	2.1346e-11
10.117	5.1621e-12
10.133	-4.4853e-12
10.15	3.8675e-11
10.167	-2.116e-11
10.183	7.9297e-12
10.2	3.0141e-11
10.217	-2.6798e-11
10.233	2.2307e-11
10.25	1.441e-11
10.267	-2.2014e-11
10.283	3.3582e-11
10.3	3.3467e-12
10.317	-1.8163e-11
10.333	3.8312e-11
10.35	-1.4211e-14
10.367	-1.9757e-11
10.383	3.7797e-11
10.4	4.9578e-12
10.417	-2.7175e-11
10.433	3.0699e-11
10.45	1.8463e-11
10.467	-3.7014e-11
10.483	1.538e-11
10.5	3.735e-11
10.517	-3.9657e-11
10.533	2.7889e-12
10.55	5.0226e-11
10.567	-2.2721e-11
10.583	-1.819e-11
10.6	3.9165e-11
10.617	1.4815e-11
10.633	-4.3475e-11
10.65	5.544e-12
10.667	4.7743e-11
10.683	-3.0177e-11
10.7	-1.8918e-11
10.717	3.6191e-11
10.733	2.0034e-11
10.75	-4.6519e-11
10.767	-1.1955e-12
10.783	4.7981e-11
10.8	-1.1331e-11
10.817	-3.9412e-11
10.833	9.5337e-12
10.85	4.1078e-11
10.867	-3.177e-11
10.883	-2.5683e-11
10.9	2.2625e-11
10.917	2.7978e-11
10.933	-4.1172e-11
10.95	-1.5532e-11
10.967	2.8624e-11
10.983	1.5961e-11
11	-4.3771e-11
11.017	-1.0893e-11
11.033	2.8789e-11
11.05	7.2653e-12
11.067	-4.3125e-11
11.083	-9.9547e-12
11.1	2.5484e-11
11.117	1.6289e-12
11.133	-4.1124e-11
11.15	-1.0726e-11
11.167	2.0286e-11
11.183	-2.0286e-12
11.2	-3.8511e-11
11.217	-1.2106e-11
11.233	1.4131e-11
11.25	-4.8477e-12
11.267	-3.5556e-11
11.283	-1.3616e-11
11.3	7.6419e-12
11.317	-7.6614e-12
11.333	-3.2422e-11
11.35	-1.5016e-11
11.367	1.279e-12
11.383	-1.085e-11
11.4	-2.9287e-11
11.417	-1.6264e-11
11.433	-4.7038e-12
11.45	-1.4285e-11
11.467	-2.6271e-11
11.483	-1.7547e-11
11.5	-1.0271e-11
11.517	-1.7405e-11
11.533	-2.3478e-11
11.55	-1.8552e-11
11.567	-1.5396e-11
11.583	-1.9369e-11
11.6	-2.1295e-11
11.617	-1.9925e-11
11.633	-1.9519e-11
11.65	-1.9561e-11
11.667	-2.073e-11
11.683	-2.2693e-11
11.7	-2.1107e-11
11.717	-1.8904e-11
11.733	-2.1886e-11
11.75	-2.5219e-11
11.767	-1.9277e-11
11.783	-2.0865e-11
11.8	-2.6159e-11
11.817	-2.28e-11
11.833	-1.8764e-11
11.85	-2.4563e-11
11.867	-2.6031e-11
11.883	-1.8437e-11
11.9	-2.3629e-11
11.917	-2.7519e-11
11.933	-1.9051e-11
11.95	-2.3741e-11
11.967	-2.7688e-11
11.983	-1.9556e-11
12	-2.4324e-11
12.017	-2.6729e-11
12.033	-2.0274e-11
12.05	-2.6112e-11
12.067	-2.4293e-11
12.083	-2.2554e-11
12.1	-2.7795e-11
12.117	-2.1497e-11
12.133	-2.4787e-11
12.15	-2.5501e-11
12.167	-2.284e-11
12.183	-2.7439e-11
12.2	-2.1899e-11
12.217	-2.602e-11
12.233	-2.3556e-11
12.25	-2.4666e-11
12.267	-2.5413e-11
12.283	-2.4084e-11
12.3	-2.6374e-11
12.317	-2.3471e-11
12.333	-2.6603e-11
12.35	-2.3341e-11
12.367	-2.6525e-11
12.383	-2.3507e-11
12.4	-2.6333e-11
12.417	-2.3903e-11
12.433	-2.5935e-11
12.45	-2.4539e-11
12.467	-2.5166e-11
12.483	-2.4949e-11
12.5	-2.4194e-11
12.517	-2.5736e-11
12.533	-2.4041e-11
12.55	-2.5558e-11
12.567	-2.494e-11
12.583	-2.4308e-11
12.6	-2.5613e-11
12.617	-2.4921e-11
12.633	-2.4468e-11
12.65	-2.5363e-11
12.667	-2.5102e-11
12.683	-2.4713e-11
12.7	-2.4716e-11
12.717	-2.5102e-11
12.733	-2.521e-11
12.75	-2.5093e-11
12.767	-2.4999e-11
12.783	-2.4977e-11
12.8	-2.4981e-11
12.817	-2.5002e-11
12.833	-2.5032e-11
12.85	-2.4992e-11
12.867	-2.4949e-11
12.883	-2.4995e-11
12.9	-2.4968e-11
12.917	-2.4976e-11
12.933	-2.4979e-11
12.95	-2.4979e-11
12.967	-2.4981e-11
12.983	-2.4981e-11
13	-2.4981e-11
13.017	-2.4986e-11
13.033	-2.5e-11
13.05	-2.4997e-11
13.067	-2.5e-11
13.083	-2.5004e-11
13.1	-2.5002e-11
13.117	-2.5004e-11
13.133	-2.5002e-11
13.15	-2.5008e-11
13.167	-2.5009e-11
13.183	-2.5009e-11
13.2	-2.5008e-11
13.217	-2.5011e-11
13.233	-2.5011e-11
13.25	-2.5004e-11
13.267	-2.5006e-11
13.283	-2.5e-11
13.3	-2.5011e-11
13.317	-2.5047e-11
13.333	-2.4997e-11
13.35	-2.5048e-11
13.367	-2.4979e-11
13.383	-2.5112e-11
13.4	-2.4949e-11
13.417	-2.4924e-11
13.433	-2.507e-11
13.45	-2.5274e-11
13.467	-2.5254e-11
13.483	-2.5086e-11
13.5	-2.4922e-11
13.517	-2.4812e-11
13.533	-2.4819e-11
13.55	-2.5022e-11
13.567	-2.5526e-11
13.583	-2.6223e-11
13.6	-2.65e-11
13.617	-2.5516e-11
13.633	-2.4475e-11
13.65	-2.254e-11
13.667	-2.4382e-11
13.683	-2.8599e-11
13.7	-2.6134e-11
13.717	-2.1538e-11
13.733	-2.2844e-11
13.75	-3.1861e-11
13.767	-2.5125e-11
13.783	-1.7007e-11
13.8	-3.368e-11
13.817	-2.5853e-11
13.833	-1.2667e-11
13.85	-3.9019e-11
13.867	-2.5212e-11
13.883	-1.1649e-11
13.9	-4.718e-11
13.917	-1.0736e-11
13.933	-3.2847e-11
13.95	-3.1505e-11
13.967	5.4445e-12
13.983	-6.5604e-11
14	4.4782e-12
14.017	-5.439e-11
14.033	-2.6464e-11
14.05	-2.796e-12
14.067	-6.1194e-11
14.083	4.3009e-11
14.1	-1.0871e-10
14.117	4.4956e-11
14.133	-1.0974e-10
14.15	7.816e-13
14.167	-5.5518e-11
14.183	-3.2223e-11
14.2	3.3284e-11
14.217	-1.0182e-10
14.233	1.1571e-10
14.25	-1.951e-10
14.267	1.377e-10
14.283	-2.2178e-10
14.3	5.9591e-11
14.317	-1.2422e-10
14.333	-3.7547e-11
14.35	7.9769e-11
14.367	-1.9513e-10
14.383	2.3663e-10
14.4	-3.3938e-10
14.417	1.0859e-10
14.433	-1.183e-10
14.45	-1.0535e-10
14.467	2.7153e-10
14.483	-4.0932e-10
14.5	6.2935e-11
14.517	5.9073e-11
14.533	-3.6943e-10
14.55	1.9794e-10
14.567	-1.6321e-11
14.583	-4.0159e-10
14.6	8.6109e-11
14.617	2.1991e-10
14.633	-4.0941e-10
14.65	-2.0957e-10
14.667	1.1964e-10
14.683	2.7879e-10
14.7	-7.3936e-11
14.717	-3.7257e-10
14.733	-3.8597e-10
14.75	-2.6384e-10
14.767	-1.7311e-10
14.783	-1.5503e-10
14.8	-2.0205e-10
14.817	-2.7819e-10
14.833	-2.3181e-10
14.85	1.9572e-11
14.867	6.9313e-12
14.883	-1.8889e-10
14.9	2.6489e-11
14.917	-1.4094e-10
14.933	-7.7033e-11
14.95	-3.3786e-11
14.967	-1.0619e-11
14.983	-9.7806e-12
15	-8.1215e-12
15.017	-1.6875e-11
15.033	-5.9604e-11
15.05	-1.162e-10
15.067	-1.1248e-10
15.083	-4.313e-12
15.1	-1.3786e-10
15.117	-1.404e-11
15.133	-6.5413e-11
15.15	-9.4428e-11
15.167	-4.8267e-11
15.183	-7.2824e-11
15.2	-6.6656e-11
15.217	-5.8815e-11
15.233	-6.5057e-11
15.25	-6.4801e-11
15.267	-6.505e-11
15.283	-6.5242e-11
15.3	-6.527e-11
15.317	-6.527e-11
15.333	-6.5249e-11
15.35	-6.5185e-11
15.367	-6.5164e-11
15.383	-6.4965e-11
15.4	-6.3721e-11
15.417	-8.027e-11
15.433	-7.2056e-11
15.45	1.284e-10
15.467	9.6762e-11
15.483	-4.0356e-10
15.5	1.6679e-10
15.517	-2.9388e-10
15.533	-1.2972e-10
15.55	-3.8028e-11
15.567	-3.3054e-11
15.583	-3.6685e-11
15.6	-3.6785e-11
15.617	-3.692e-11
15.633	-3.7758e-11
15.65	-3.4255e-11
15.667	-3.8774e-11
15.683	-3.7716e-11
15.7	-3.4099e-11
15.717	-4.0039e-11
15.733	-3.5342e-11
15.75	-3.0035e-11
15.767	-5.0647e-11
15.783	2.4869e-13
15.8	-9.6122e-11
15.817	-3.714e-11
15.833	-9.333e-11
15.85	-1.9891e-10
15.867	7.3115e-11
15.883	1.5088e-10
15.9	-1.555e-11
15.917	-7.4564e-11
15.933	-5.0612e-11
15.95	-6.5867e-12
15.967	-1.7629e-11
15.983	-1.3475e-11
16	-9.6776e-12
16.017	-9.1021e-12
16.033	-9.0772e-12
16.05	-9.2903e-12
16.067	-9.3152e-12
16.083	-9.2868e-12
16.1	-9.2797e-12
16.117	-9.3046e-12
16.133	-9.3401e-12
16.15	-9.4253e-12
16.167	-9.333e-12
16.183	-9.3294e-12
16.2	-9.3401e-12
16.217	-9.4182e-12
16.233	-9.4289e-12
16.25	-9.4182e-12
16.267	-9.404e-12
16.283	-9.4627e-12
16.3	-9.333e-12
16.317	-9.3276e-12
16.333	-9.1074e-12
16.35	-9.6065e-12
16.367	-8.8463e-12
16.383	-8.6455e-12
16.4	-9.5461e-12
16.417	-9.3543e-12
16.433	-1.0164e-11
16.45	-8.3062e-12
16.467	-6.8852e-12
16.483	-6.5867e-12
16.5	-8.1233e-12
16.517	-1.0898e-11
16.533	-1.2232e-11
16.55	-4.5439e-12
16.567	-1.3468e-11
16.583	-3.9257e-12
16.6	-1.4936e-11
16.617	-3.7996e-12
16.633	-1.1713e-11
16.65	-1.3634e-11
16.667	-4.8832e-12
16.683	-2.9434e-12
16.7	-1.3744e-11
16.717	-1.8384e-11
16.733	-1.3712e-11
16.75	-9.3454e-12
16.767	-7.0184e-12
16.783	-3.7392e-12
16.8	-1.7977e-12
16.817	-1.0374e-12
16.833	-1.1813e-12
16.85	-2.2986e-12
16.867	-4.6469e-12
16.883	-7.8977e-12
16.9	-9.5781e-12
16.917	-1.4108e-11
16.933	-1.9678e-11
16.95	-2.0048e-11
16.967	-1.2939e-11
16.983	-2.9843e-12
17	4.4054e-13
17.017	-6.7502e-12
17.033	-1.274e-11
17.05	-2.0165e-11
17.067	-1.2939e-11
17.083	-1.4388e-12
17.1	-4.2206e-12
17.117	-1.1532e-11
17.133	-1.9094e-11
17.15	-9.6136e-12
17.167	-1.5987e-12
17.183	-9.1571e-12
17.2	-1.6868e-11
17.217	-1.3152e-11
17.233	-2.8955e-12
17.25	-8.3258e-12
17.267	-1.603e-11
17.283	-1.2218e-11
17.3	-2.4265e-12
17.317	-9.9192e-12
17.333	-1.7632e-11
17.35	-3.4106e-12
17.367	-9.0701e-12
17.383	-1.8927e-11
17.4	-2.4833e-12
17.417	-9.7842e-12
17.433	-1.8158e-11
17.45	8.8818e-14
17.467	-1.6763e-11
17.483	-6.4766e-12
17.5	-9.2673e-12
17.517	-1.9025e-11
17.533	-5.1514e-13
17.55	-2.3917e-11
17.567	3.6486e-12
17.583	-2.2606e-11
17.6	3.503e-12
17.617	-2.052e-11
17.633	3.1513e-12
17.65	-2.0627e-11
17.667	4.6771e-12
17.683	-2.3785e-11
17.7	7.8142e-12
17.717	-2.9122e-11
17.733	9.2584e-12
17.75	-3.206e-11
17.767	2.8955e-12
17.783	-2.4516e-11
17.8	-1.018e-11
17.817	-3.5847e-12
17.833	-2.3377e-11
17.85	1.4369e-11
17.867	-3.7902e-11
17.883	7.3008e-13
17.9	-1.4513e-11
17.917	-2.0272e-11
17.933	1.7643e-11
17.95	-4.137e-11
17.967	-5.4481e-12
17.983	-1.5454e-13
18	-3.7774e-11
18.017	1.5145e-11
18.033	-2.4032e-11
18.05	-2.3098e-11
18.067	2.3453e-11
18.083	-3.9259e-11
18.1	-1.5024e-11
18.117	2.435e-11
18.133	-4.6422e-11
18.15	-1.3808e-11
18.167	2.507e-11
